rok;ico;ci_type;paragraf;paragraf_nazev;par_skupina;par_oddil;polozka;polozka_nazev;druh;trida;seskupeni;podseskupeni;schvaleny_rozpocet;upraveny_rozpocet;skutecnost
2014;00282618;3;3745;Péče o vzhled obcí a veřejnou zeleň;Služby pro obyvatelstvo;Ochrana životního prostředí;5499;Ostatní neinvestiční transfery obyvatelstvu;Výdaje;Běžné výdaje;Neinvestiční transfery obyvatelstvu;Ostatní neinvestiční transfery obyvatelstvu;10000.00;10000.00;9144.00
2014;00282618;3;3745;Péče o vzhled obcí a veřejnou zeleň;Služby pro obyvatelstvo;Ochrana životního prostředí;6122;Stroje, přístroje a zařízení;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;250000.00;0.00;0.00
2014;00282618;3;3745;Péče o vzhled obcí a veřejnou zeleň;Služby pro obyvatelstvo;Ochrana životního prostředí;6123;Dopravní prostředky;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;0.00;3771000.00;3764079.00
2014;00282618;3;3900;Ostatní činnosti související se službami pro obyvatelstvo;Služby pro obyvatelstvo;Ostatní činnosti související se službami pro obyvatelstvo;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;30000.00;30000.00;4780.00
2014;00282618;3;3900;Ostatní činnosti související se službami pro obyvatelstvo;Služby pro obyvatelstvo;Ostatní činnosti související se službami pro obyvatelstvo;5225;Neinvestiční transfery společenstvím vlastníků jednotek;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním subjektům;Neinvestiční transfery neziskovým a podobným organizacím;0.00;7000.00;7000.00
2014;00282618;3;4322;Ústavy péče pro mládež;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5166;Konzultační, poradenské a právní služby;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;0.00;10000.00;7719.00
2014;00282618;3;4322;Ústavy péče pro mládež;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;0.00;8700.00;0.00
2014;00282618;3;4322;Ústavy péče pro mládež;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5339;Neinvestiční transfery cizím příspěvkovým organizacím;Výdaje;Běžné výdaje;a mezi peněžními fondy téže osoby a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;0.00;4000.00;4000.00
2014;00282618;3;4357;Domovy pro osoby se zdravotním postižením a domovy se zvláštním režimem;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5011;Platy zaměstnanců v pracovním poměru;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Platy;370000.00;370000.00;362530.15
2014;00282618;3;4357;Domovy pro osoby se zdravotním postižením a domovy se zvláštním režimem;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Ostatní platby za provedenou práci;20000.00;20000.00;16200.30
2014;00282618;3;4357;Domovy pro osoby se zdravotním postižením a domovy se zvláštním režimem;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5031;Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Povinné pojistné placené zaměstnavatelem;98000.00;98000.00;91632.50
2014;00282618;3;4357;Domovy pro osoby se zdravotním postižením a domovy se zvláštním režimem;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5032;Povinné pojistné na veřejné zdravotní pojištění;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Povinné pojistné placené zaměstnavatelem;35000.00;35000.00;32986.00
2014;00282618;3;4357;Domovy pro osoby se zdravotním postižením a domovy se zvláštním režimem;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5038;Povinné pojistné na úrazové pojištění;Výdaje;Běžné výdaje;Platy a podobné a související výdaje;Povinné pojistné placené zaměstnavatelem;1000.00;1000.00;0.00
2014;00282618;3;4357;Domovy pro osoby se zdravotním postižením a domovy se zvláštním režimem;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5134;Prádlo, oděv a obuv;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;6000.00;6000.00;5350.00
2014;00282618;3;4357;Domovy pro osoby se zdravotním postižením a domovy se zvláštním režimem;Sociální věci a politika zaměstnanosti;Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;42000.00;34026.00
